"Assemblage","m","Method","Order.q","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"SRR13060409",14554,"Rarefaction",0,56.9592215064412,56.5064164592602,57.4120265536223,0.999979132604668,0.999942222687925,1
"SRR13060409",15877,"Rarefaction",0,56.9801382602293,56.5565981318702,57.4036783885885,0.999988496417996,0.999955254324751,1
"SRR13060409",17200,"Rarefaction",0,56.9913048234005,56.5967661683348,57.3858434784663,0.999994128146836,0.999962891207921,1
"SRR13060409",18523,"Rarefaction",0,56.9967465660791,56.6305935439907,57.3628995881675,0.999997327214839,0.999966979674399,1
"SRR13060409",19846,"Rarefaction",0,56.9990533793861,56.6599554767543,57.3381512820179,0.999998988906745,0.999968857310636,1
"SRR13060409",21169,"Rarefaction",0,56.9998268242882,56.6854602555245,57.314193393052,0.999999728811114,0.99996938187582,1
"SRR13060409",22492,"Rarefaction",0,56.9999899018895,56.7067720017422,57.2932078020369,0.999999969001674,0.999969037286164,1
"SRR13060409",23815,"Rarefaction",0,57.0000000000001,56.722809495186,57.2771905048141,1,0.999968061875443,1
"SRR13060409",23816,"Observed",0,57,56.7228192351301,57.2771807648699,1,0.999988362550848,1
"SRR13060409",23817,"Extrapolation",0,57,56.7228308725792,57.2771691274208,1,0.999988363528087,1
"SRR13060409",25070,"Extrapolation",0,57,56.7366710609251,57.2633289390749,1,0.999989525738975,1
"SRR13060409",26323,"Extrapolation",0,57,56.7491289387483,57.2508710612517,1,0.999990571872227,1
"SRR13060409",27577,"Extrapolation",0,57,56.7603510529595,57.2396489470405,1,0.99999151423392,1
"SRR13060409",28830,"Extrapolation",0,57,56.7704438544307,57.2295561455693,1,0.99999236176312,1
"SRR13060409",30084,"Extrapolation",0,57,56.7795354968779,57.2204645031221,1,0.99999312522136,1
"SRR13060409",31337,"Extrapolation",0,57,56.7877122219174,57.2122877780826,1,0.999993811850662,1
"SRR13060409",32590,"Extrapolation",0,57,56.7950722837164,57.2049277162836,1,0.999994429901785,1
"SRR13060409",33844,"Extrapolation",0,57,56.8017022615732,57.1982977384268,1,0.999994986645108,1
"SRR13060409",35097,"Extrapolation",0,57,56.8076650462149,57.1923349537851,1,0.999995487361793,1
"SRR13060409",36351,"Extrapolation",0,57,56.8130363503179,57.1869636496821,1,0.999995938409708,1
"SRR13060409",37604,"Extrapolation",0,57,56.817867125066,57.182132874934,1,0.99999634406741,1
"SRR13060409",38858,"Extrapolation",0,57,56.8222187093986,57.1777812906014,1,0.999996709485753,1
"SRR13060409",40111,"Extrapolation",0,57,56.8261323816288,57.1738676183712,1,0.999997038131026,1
"SRR13060409",41364,"Extrapolation",0,57,56.8296551697056,57.1703448302944,1,0.999997333952336,1
"SRR13060409",42618,"Extrapolation",0,57,56.8328285135688,57.1671714864312,1,0.999997600429547,1
"SRR13060409",43871,"Extrapolation",0,57,56.8356825149636,57.1643174850364,1,0.99999784009041,1
"SRR13060409",45125,"Extrapolation",0,57,56.8382534126771,57.1617465873229,1,0.999998055978029,1
"SRR13060409",46378,"Extrapolation",0,57,56.8405655937632,57.1594344062368,1,0.999998250140273,1
"SRR13060409",47632,"Extrapolation",0,57,56.8426484172259,57.1573515827741,1,0.999998425042525,1
"SRR13060409",1,"Rarefaction",1,1,1,1,0.0913500494543918,0.0898748720122954,0.0928252268964883
"SRR13060409",1324,"Rarefaction",1,16.9963515238897,16.7205488106513,17.2721542371282,0.99476951898497,0.994454111892769,0.995084926077171
"SRR13060409",2647,"Rarefaction",1,17.1835758213432,16.9042549969623,17.462896645724,0.998115341115742,0.997933754897079,0.998296927334405
"SRR13060409",3970,"Rarefaction",1,17.2477365449806,16.967265833695,17.5282072562661,0.999017663037883,0.998885339561474,0.999149986514292
"SRR13060409",5293,"Rarefaction",1,17.2800453377681,16.9990225531274,17.5610681224088,0.999417342292718,0.999303364244842,0.999531320340593
"SRR13060409",6616,"Rarefaction",1,17.2994333304,17.0180953943875,17.5807712664125,0.999634713394757,0.999534513254049,0.999734913535465
"SRR13060409",7939,"Rarefaction",1,17.3123195017427,17.0307810568461,17.5938579466392,0.999766203710384,0.999679824567197,0.999852582853571
"SRR13060409",9262,"Rarefaction",1,17.3214822771129,17.0398062296554,17.6031583245704,0.999850110374927,0.999777075665643,0.99992314508421
"SRR13060409",10585,"Rarefaction",1,17.3283195206713,17.0465435800327,17.61009546131,0.999904868295797,0.999843893943265,0.999965842648328
"SRR13060409",11908,"Rarefaction",1,17.3336105768865,17.0517588395138,17.6154623142592,0.999940767960555,0.999890022134029,0.999991513787081
"SRR13060409",13231,"Rarefaction",1,17.3378236326873,17.0559122442326,17.619735021142,0.999964146729609,0.999921460426023,1
"SRR13060409",14554,"Rarefaction",1,17.3412564073208,17.0592965940293,17.6232162206123,0.999979132604668,0.999942222687925,1
"SRR13060409",15877,"Rarefaction",1,17.3441069151646,17.0621067255734,17.6261071047559,0.999988496417996,0.999955254324751,1
"SRR13060409",17200,"Rarefaction",1,17.3465117572235,17.0644771158601,17.6285463985869,0.999994128146836,0.999962891207921,1
"SRR13060409",18523,"Rarefaction",1,17.3485680776826,17.0665034465076,17.6306327088576,0.999997327214839,0.999966979674399,1
"SRR13060409",19846,"Rarefaction",1,17.3503467659773,17.068255571304,17.6324379606506,0.999998988906745,0.999968857310636,1
"SRR13060409",21169,"Rarefaction",1,17.3519007154533,17.0697856303751,17.6340158005315,0.999999728811114,0.99996938187582,1
"SRR13060409",22492,"Rarefaction",1,17.3532701642654,17.0711333006349,17.6354070278959,0.999999969001674,0.999969037286164,1
"SRR13060409",23815,"Rarefaction",1,17.3544862495084,17.0723292929613,17.6366432060555,1,0.999968061875443,1
"SRR13060409",23816,"Observed",1,17.3544871172114,17.0723301460267,17.6366440883961,1,0.999988362550848,1
"SRR13060409",23817,"Extrapolation",1,17.3544879848777,17.072330999056,17.6366449706994,1,0.999988363528087,1
"SRR13060409",25070,"Extrapolation",1,17.3555468729776,17.0733720471814,17.6377216987739,1,0.999989525738975,1
"SRR13060409",26323,"Extrapolation",1,17.3565511638172,17.0743594615136,17.6387428661208,1,0.999990571872227,1
"SRR13060409",27577,"Extrapolation",1,17.3575044127054,17.0752967330498,17.6397120923609,1,0.99999151423392,1
"SRR13060409",28830,"Extrapolation",1,17.3584077709665,17.0761849894288,17.6406305525043,1,0.99999236176312,1
"SRR13060409",30084,"Extrapolation",1,17.359265217061,17.0770281384282,17.6415022956937,1,0.99999312522136,1
"SRR13060409",31337,"Extrapolation",1,17.3600777866034,17.0778271944371,17.6423283787697,1,0.999993811850662,1
"SRR13060409",32590,"Extrapolation",1,17.3608484593006,17.0785850838077,17.6431118347935,1,0.999994429901785,1
"SRR13060409",33844,"Extrapolation",1,17.3615799634255,17.0793044860322,17.6438554408188,1,0.999994986645108,1
"SRR13060409",35097,"Extrapolation",1,17.3622731824814,17.0799862666146,17.6445600983482,1,0.999995487361793,1
"SRR13060409",36351,"Extrapolation",1,17.3629311694592,17.0806334249574,17.645228913961,1,0.999995938409708,1
"SRR13060409",37604,"Extrapolation",1,17.3635547190688,17.0812467396485,17.645862698489,1,0.99999634406741,1
"SRR13060409",38858,"Extrapolation",1,17.3641465774714,17.0818289088852,17.6464642460577,1,0.999996709485753,1
"SRR13060409",40111,"Extrapolation",1,17.3647074595077,17.0823806330696,17.6470342859457,1,0.999997038131026,1
"SRR13060409",41364,"Extrapolation",1,17.3652394219418,17.0829039327613,17.6475749111222,1,0.999997333952336,1
"SRR13060409",42618,"Extrapolation",1,17.365744347984,17.0834006580725,17.6480880378955,1,0.999997600429547,1
"SRR13060409",43871,"Extrapolation",1,17.3662228474789,17.0838714066138,17.648574288344,1,0.99999784009041,1
"SRR13060409",45125,"Extrapolation",1,17.3666770277757,17.084318249389,17.6490358061623,1,0.999998055978029,1
"SRR13060409",46378,"Extrapolation",1,17.3671074374286,17.0847417239992,17.6494731508579,1,0.999998250140273,1
"SRR13060409",47632,"Extrapolation",1,17.3675159719954,17.0851436934763,17.6498882505145,1,0.999998425042525,1
"SRR13060409",1,"Rarefaction",2,0.999999999999999,0.999999999999999,1,0.0913500494543918,0.0898748720122954,0.0928252268964883
"SRR13060409",1324,"Rarefaction",2,10.8652733220236,10.6923672122501,11.0381794317971,0.99476951898497,0.994454111892769,0.995084926077171
"SRR13060409",2647,"Rarefaction",2,10.9059192890336,10.7316556954481,11.0801828826191,0.998115341115742,0.997933754897079,0.998296927334405
"SRR13060409",3970,"Rarefaction",2,10.9195424762344,10.7448227212793,11.0942622311895,0.999017663037883,0.998885339561474,0.999149986514292
"SRR13060409",5293,"Rarefaction",2,10.9263681310405,10.7514196022622,11.1013166598188,0.999417342292718,0.999303364244842,0.999531320340593
"SRR13060409",6616,"Rarefaction",2,10.930468034679,10.7553820190774,11.1055540502807,0.999634713394757,0.999534513254049,0.999734913535465
"SRR13060409",7939,"Rarefaction",2,10.9332031858221,10.7580254194501,11.1083809521941,0.999766203710384,0.999679824567197,0.999852582853571
"SRR13060409",9262,"Rarefaction",2,10.9351577878541,10.7599144396675,11.1104011360408,0.999850110374927,0.999777075665643,0.99992314508421
"SRR13060409",10585,"Rarefaction",2,10.9366242442715,10.7613316847932,11.1119168037497,0.999904868295797,0.999843893943265,0.999965842648328
"SRR13060409",11908,"Rarefaction",2,10.9377651207422,10.7624342710339,11.1130959704505,0.999940767960555,0.999890022134029,0.999991513787081
"SRR13060409",13231,"Rarefaction",2,10.9386780106746,10.7633165194627,11.1140395018865,0.999964146729609,0.999921460426023,1
"SRR13060409",14554,"Rarefaction",2,10.9394250453163,10.7640384776221,11.1148116130105,0.999979132604668,0.999942222687925,1
"SRR13060409",15877,"Rarefaction",2,10.940047659984,10.7646401909831,11.1154551289849,0.999988496417996,0.999955254324751,1
"SRR13060409",17200,"Rarefaction",2,10.9405745487103,10.7651493909778,11.1159997064429,0.999994128146836,0.999962891207921,1
"SRR13060409",18523,"Rarefaction",2,10.9410262120631,10.7655858903648,11.1164665337614,0.999997327214839,0.999966979674399,1
"SRR13060409",19846,"Rarefaction",2,10.9414176868552,10.7659642214126,11.1168711522978,0.999998988906745,0.999968857310636,1
"SRR13060409",21169,"Rarefaction",2,10.9417602525932,10.7662952851225,11.1172252200639,0.999999728811114,0.99996938187582,1
"SRR13060409",22492,"Rarefaction",2,10.9420625360552,10.7665874187695,11.1175376533409,0.999999969001674,0.999969037286164,1
"SRR13060409",23815,"Rarefaction",2,10.9423312479212,10.7668471078155,11.117815388027,1,0.999968061875443,1
"SRR13060409",23816,"Observed",2,10.9423314397426,10.7668472931957,11.1178155862894,1,0.999988362550848,1
"SRR13060409",23817,"Extrapolation",2,10.9423316315478,10.7668474785605,11.1178157845352,1,0.999988363528087,1
"SRR13060409",25070,"Extrapolation",2,10.9425599468896,10.7670681273371,11.118051766442,1,0.999989525738975,1
"SRR13060409",26323,"Extrapolation",2,10.9427665343841,10.7672677777195,11.1182652910487,1,0.999990571872227,1
"SRR13060409",27577,"Extrapolation",2,10.9429544978601,10.7674494293511,11.1184595663692,1,0.99999151423392,1
"SRR13060409",28830,"Extrapolation",2,10.9431259851786,10.767615157999,11.1186368123581,1,0.99999236176312,1
"SRR13060409",30084,"Extrapolation",2,10.9432833120706,10.7677672016557,11.1187994224855,1,0.99999312522136,1
"SRR13060409",31337,"Extrapolation",2,10.9434279411781,10.7679069738659,11.1189489084903,1,0.999993811850662,1
"SRR13060409",32590,"Extrapolation",2,10.9435614524594,10.7680360015467,11.119086903372,1,0.999994429901785,1
"SRR13060409",33844,"Extrapolation",2,10.9436851754385,10.7681555695873,11.1192147812898,1,0.999994986645108,1
"SRR13060409",35097,"Extrapolation",2,10.943799971697,10.7682665106461,11.119333432748,1,0.999995487361793,1
"SRR13060409",36351,"Extrapolation",2,10.9439069383295,10.7683698849831,11.1194439916759,1,0.999995938409708,1
"SRR13060409",37604,"Extrapolation",2,10.9440066959343,10.7684662923627,11.1195470995058,1,0.99999634406741,1
"SRR13060409",38858,"Extrapolation",2,10.9441000936087,10.768556553373,11.1196436338443,1,0.999996709485753,1
"SRR13060409",40111,"Extrapolation",2,10.9441875854042,10.7686411068221,11.1197340639864,1,0.999997038131026,1
"SRR13060409",41364,"Extrapolation",2,10.944269777864,10.7687205388873,11.1198190168407,1,0.999997333952336,1
"SRR13060409",42618,"Extrapolation",2,10.9443471982267,10.7687953591044,11.1198990373489,1,0.999997600429547,1
"SRR13060409",43871,"Extrapolation",2,10.9444201372087,10.7688658484296,11.1199744259879,1,0.99999784009041,1
"SRR13060409",45125,"Extrapolation",2,10.9444890798065,10.7689324755735,11.1200456840395,1,0.999998055978029,1
"SRR13060409",46378,"Extrapolation",2,10.9445542444491,10.7689954516319,11.1201130372663,1,0.999998250140273,1
"SRR13060409",47632,"Extrapolation",2,10.9446160292879,10.7690551613862,11.1201768971896,1,0.999998425042525,1
"SRR13060410",1,"Rarefaction",0,1,1,1,0.0727186548479731,0.0709130344371043,0.074524275258842
"SRR13060410",1275,"Rarefaction",0,77.6029341744477,76.8882639369277,78.3176044119677,0.991412061828417,0.991004476530992,0.991819647125841
"SRR13060410",2550,"Rarefaction",0,83.2405191262359,82.5160769557871,83.9649612966848,0.997787441293821,0.9975651347041,0.998009747883542
"SRR13060410",3824,"Rarefaction",0,85.0963076927291,84.3741036464109,85.8185117390474,0.999044723330528,0.998904280631392,0.999185166029664
"SRR13060410",5099,"Rarefaction",0,86.0000166113724,85.2888252971377,86.7112079256071,0.999475332900038,0.99936843249018,0.999582233309895
"SRR13060410",6373,"Rarefaction",0,86.5286703506581,85.8276851574506,87.2296555438656,0.999673050231339,0.999581651953702,0.999764448508976
"SRR13060410",7648,"Rarefaction",0,86.8704643682215,86.1741028521232,87.5668258843198,0.99978114146878,0.999698979110863,0.999863303826698
"SRR13060410",8922,"Rarefaction",0,87.1047121760763,86.4062505533875,87.8031737987651,0.999846016423343,0.999770514775376,0.999921518071311
"SRR13060410",10197,"Rarefaction",0,87.2730724568147,86.5663744010749,87.9797705125546,0.99988686838928,0.999816820841871,0.99995691593669
"SRR13060410",11471,"Rarefaction",0,87.3993165968803,86.6795535663029,88.1190796274576,0.99991305513087,0.999847812121151,0.999978298140589
"SRR13060410",12746,"Rarefaction",0,87.4986265380473,86.762433844237,88.2348192318575,0.999929940196839,0.999869074055705,0.999990806337973
"SRR13060410",14020,"Rarefaction",0,87.5804883465512,86.825907827116,88.3350688659864,0.999940746366088,0.999883837725933,0.999997655006244
"SRR13060410",15295,"Rarefaction",0,87.6513502253895,86.8775084065247,88.4251920442543,0.999947567644146,0.999894100649753,1
"SRR13060410",16569,"Rarefaction",0,87.7152618504733,86.9220765470111,88.5084471539355,0.99995175101568,0.999901051227785,1
"SRR13060410",17844,"Rarefaction",0,87.7750680834818,86.9628150136537,88.5873211533099,0.999954206447549,0.999905461374865,1
"SRR13060410",19118,"Rarefaction",0,87.8324674314155,87.001488805948,88.6634460568831,0.999955538222797,0.999907849929516,1
"SRR13060410",20393,"Rarefaction",0,87.8886989290434,87.039043785317,88.7383540727699,0.999956165938468,0.999908639581494,1
"SRR13060410",21667,"Rarefaction",0,87.9443743240992,87.0756259167507,88.8131227314477,0.999956383585747,0.999908200549058,1
"SRR13060410",22942,"Rarefaction",0,87.999956413721,87.1110167588494,88.8888960685925,0.999956413720961,0.999906871160328,1
"SRR13060410",22943,"Observed",0,88,87.1110438945595,88.8889561054405,1,0.999957728509304,1
"SRR13060410",22944,"Extrapolation",0,88,87.111036975392,88.888963024608,1,0.999957732685167,1
"SRR13060410",24151,"Extrapolation",0,88,87.101976501868,88.898023498132,1,0.999962433053426,1
"SRR13060410",25358,"Extrapolation",0,88,87.0919733620019,88.9080266379981,1,0.999966530002662,1
"SRR13060410",26566,"Extrapolation",0,88,87.0815653805982,88.9184346194018,1,0.99997012267926,1
"SRR13060410",27773,"Extrapolation",0,88,87.0711457282146,88.9288542717854,1,0.999973282573635,1
"SRR13060410",28981,"Extrapolation",0,88,87.0609501708766,88.9390498291234,1,0.99997607763888,1
"SRR13060410",30188,"Extrapolation",0,88,87.0511601696871,88.9488398303129,1,0.999978554360016,1
"SRR13060410",31396,"Extrapolation",0,88,87.0418614466079,88.9581385533921,1,0.999980758975437,1
"SRR13060410",32603,"Extrapolation",0,88,87.0331268323819,88.9668731676181,1,0.999982722826727,1
"SRR13060410",33811,"Extrapolation",0,88,87.0249681489927,88.9750318510073,1,0.999984478574403,1
"SRR13060410",35018,"Extrapolation",0,88,87.0174035254464,88.9825964745536,1,0.999986048201569,1
"SRR13060410",36226,"Extrapolation",0,88,87.010410253811,88.989589746189,1,0.999987455609799,1
"SRR13060410",37433,"Extrapolation",0,88,87.0039799081556,88.9960200918444,1,0.999988716805262,1
"SRR13060410",38641,"Extrapolation",0,88,86.9980755140704,89.0019244859296,1,0.999989849812133,1
"SRR13060410",39848,"Extrapolation",0,88,86.9926768221166,89.0073231778834,1,0.999990866659207,1
"SRR13060410",41056,"Extrapolation",0,88,86.9877429138094,89.0122570861906,1,0.999991781258613,1
"SRR13060410",42263,"Extrapolation",0,88,86.9832493973649,89.0167506026351,1,0.999992602874703,1
"SRR13060410",43471,"Extrapolation",0,88,86.9791565089719,89.0208434910281,1,0.999993342428865,1
"SRR13060410",44678,"Extrapolation",0,88,86.9754396371058,89.0245603628942,1,0.99999400718461,1
"SRR13060410",45886,"Extrapolation",0,88,86.9720625047498,89.0279374952502,1,0.999994605816429,1
"SRR13060410",1,"Rarefaction",1,1,1,1,0.0727186548479731,0.0709130344371043,0.074524275258842
"SRR13060410",1275,"Rarefaction",1,26.7050866735419,26.2204214515831,27.1897518955008,0.991412061828417,0.991004476530992,0.991819647125841
"SRR13060410",2550,"Rarefaction",1,27.195900345642,26.7030254715626,27.6887752197213,0.997787441293821,0.9975651347041,0.998009747883542
"SRR13060410",3824,"Rarefaction",1,27.3595070660871,26.8637685119304,27.8552456202438,0.999044723330528,0.998904280631392,0.999185166029664
"SRR13060410",5099,"Rarefaction",1,27.4409888391075,26.9437649804362,27.9382126977789,0.999475332900038,0.99936843249018,0.999582233309895
"SRR13060410",6373,"Rarefaction",1,27.4896485881732,26.9915192742554,27.9877779020909,0.999673050231339,0.999581651953702,0.999764448508976
"SRR13060410",7648,"Rarefaction",1,27.5220115657872,27.0232711983162,28.0207519332582,0.99978114146878,0.999698979110863,0.999863303826698
"SRR13060410",8922,"Rarefaction",1,27.5450474456177,27.0458663089269,28.0442285823084,0.999846016423343,0.999770514775376,0.999921518071311
"SRR13060410",10197,"Rarefaction",1,27.5622986567474,27.0627832588207,28.0618140546741,0.99988686838928,0.999816820841871,0.99995691593669
"SRR13060410",11471,"Rarefaction",1,27.575680615449,27.0759029291274,28.0754583017706,0.99991305513087,0.999847812121151,0.999978298140589
"SRR13060410",12746,"Rarefaction",1,27.5863790477704,27.0863895126985,28.0863685828423,0.999929940196839,0.999869074055705,0.999990806337973
"SRR13060410",14020,"Rarefaction",1,27.5951161600279,27.0949520184133,28.0952803016425,0.999940746366088,0.999883837725933,0.999997655006244
"SRR13060410",15295,"Rarefaction",1,27.6023977985164,27.1020868763613,28.1027087206716,0.999947567644146,0.999894100649753,1
"SRR13060410",16569,"Rarefaction",1,27.6085521111887,27.1081160424028,28.1089881799746,0.99995175101568,0.999901051227785,1
"SRR13060410",17844,"Rarefaction",1,27.6138309947277,27.1132865472215,28.1143754422338,0.999954206447549,0.999905461374865,1
"SRR13060410",19118,"Rarefaction",1,27.618403206752,27.1177638447623,28.1190425687418,0.999955538222797,0.999907849929516,1
"SRR13060410",20393,"Rarefaction",1,27.6224085401641,27.1216849397452,28.1231321405829,0.999956165938468,0.999908639581494,1
"SRR13060410",21667,"Rarefaction",1,27.6259417941408,27.1251427337249,28.1267408545567,0.999956383585747,0.999908200549058,1
"SRR13060410",22942,"Rarefaction",1,27.6290870483802,27.1282196065674,28.1299544901931,0.999956413720961,0.999906871160328,1
"SRR13060410",22943,"Observed",1,27.6290893789257,27.1282218859391,28.1299568719123,1,0.999957728509304,1
"SRR13060410",22944,"Extrapolation",1,27.6290917093682,27.1282241652102,28.1299592535262,1,0.999957732685167,1
"SRR13060410",24151,"Extrapolation",1,27.6318308202138,27.1309032244189,28.1327584160087,1,0.999962433053426,1
"SRR13060410",25358,"Extrapolation",1,27.6344277116747,27.1334433607728,28.1354120625766,1,0.999966530002662,1
"SRR13060410",26566,"Extrapolation",1,27.6368917539024,27.1358537212456,28.1379297865592,1,0.99997012267926,1
"SRR13060410",27773,"Extrapolation",1,27.6392258729106,27.1381371503825,28.1403145954387,1,0.999973282573635,1
"SRR13060410",28981,"Extrapolation",1,27.6414405853417,27.1403039195487,28.1425772511347,1,0.99997607763888,1
"SRR13060410",30188,"Extrapolation",1,27.643538521134,27.1423565856973,28.1447204565706,1,0.999978554360016,1
"SRR13060410",31396,"Extrapolation",1,27.645529132779,27.1443043820636,28.1467538834945,1,0.999980758975437,1
"SRR13060410",32603,"Extrapolation",1,27.6474147840989,27.146149607102,28.1486799610957,1,0.999982722826727,1
"SRR13060410",33811,"Extrapolation",1,27.6492039711129,27.1479005608601,28.1505073813657,1,0.999984478574403,1
"SRR13060410",35018,"Extrapolation",1,27.6508988184543,27.1495593094394,28.1522383274692,1,0.999986048201569,1
"SRR13060410",36226,"Extrapolation",1,27.6525069624532,27.1511333140294,28.153880610877,1,0.999987455609799,1
"SRR13060410",37433,"Extrapolation",1,27.6540303127569,27.1526244318776,28.1554361936361,1,0.999988716805262,1
"SRR13060410",38641,"Extrapolation",1,27.6554757329957,27.1540393701065,28.156912095885,1,0.999989849812133,1
"SRR13060410",39848,"Extrapolation",1,27.656844939585,27.1553797982292,28.1583100809408,1,0.999990866659207,1
"SRR13060410",41056,"Extrapolation",1,27.6581441016429,27.1566517455195,28.1596364577662,1,0.999991781258613,1
"SRR13060410",42263,"Extrapolation",1,27.6593747619051,27.1578567127385,28.1608928110716,1,0.999992602874703,1
"SRR13060410",43471,"Extrapolation",1,27.6605424652533,27.1590001198237,28.162084810683,1,0.999993342428865,1
"SRR13060410",44678,"Extrapolation",1,27.6616485983181,27.1600833158456,28.1632138807907,1,0.99999400718461,1
"SRR13060410",45886,"Extrapolation",1,27.6626981449096,27.1611111729919,28.1642851168273,1,0.999994605816429,1
"SRR13060410",1,"Rarefaction",2,1,0.999999999999999,1,0.0727186548479731,0.0709130344371043,0.074524275258842
"SRR13060410",1275,"Rarefaction",2,13.6154575274527,13.2801887104316,13.9507263444739,0.991412061828417,0.991004476530992,0.991819647125841
"SRR13060410",2550,"Rarefaction",2,13.6832047363142,13.3444531513024,14.021956321326,0.997787441293821,0.9975651347041,0.998009747883542
"SRR13060410",3824,"Rarefaction",2,13.7059252984388,13.3660016505449,14.0458489463327,0.999044723330528,0.998904280631392,0.999185166029664
"SRR13060410",5099,"Rarefaction",2,13.7173250819471,13.3768126007519,14.0578375631424,0.999475332900038,0.99936843249018,0.999582233309895
"SRR13060410",6373,"Rarefaction",2,13.7241690427051,13.3833028049559,14.0650352804543,0.999673050231339,0.999581651953702,0.999764448508976
"SRR13060410",7648,"Rarefaction",2,13.7287393628811,13.3876367879957,14.0698419377665,0.99978114146878,0.999698979110863,0.999863303826698
"SRR13060410",8922,"Rarefaction",2,13.7320032521082,13.3907318470806,14.0732746571358,0.999846016423343,0.999770514775376,0.999921518071311
"SRR13060410",10197,"Rarefaction",2,13.7344541903463,13.393055978913,14.0758524017795,0.99988686838928,0.999816820841871,0.99995691593669
"SRR13060410",11471,"Rarefaction",2,13.7363596085423,13.3948627984615,14.0778564186231,0.99991305513087,0.999847812121151,0.999978298140589
"SRR13060410",12746,"Rarefaction",2,13.7378855506596,13.3963097681878,14.0794613331314,0.999929940196839,0.999869074055705,0.999990806337973
"SRR13060410",14020,"Rarefaction",2,13.739133331366,13.3974929654496,14.0807736972825,0.999940746366088,0.999883837725933,0.999997655006244
"SRR13060410",15295,"Rarefaction",2,13.7401741517388,13.3984799096849,14.0818683937927,0.999947567644146,0.999894100649753,1
"SRR13060410",16569,"Rarefaction",2,13.7410542830268,13.3993144792861,14.0827940867674,0.99995175101568,0.999901051227785,1
"SRR13060410",17844,"Rarefaction",2,13.7418093703602,13.4000304756489,14.0835882650716,0.999954206447549,0.999905461374865,1
"SRR13060410",19118,"Rarefaction",2,13.7424633357948,13.4006505833965,14.0842760881932,0.999955538222797,0.999907849929516,1
"SRR13060410",20393,"Rarefaction",2,13.7430360598231,13.4011936544599,14.0848784651863,0.999956165938468,0.999908639581494,1
"SRR13060410",21667,"Rarefaction",2,13.7435410493627,13.4016724969396,14.0854096017858,0.999956383585747,0.999908200549058,1
"SRR13060410",22942,"Rarefaction",2,13.743990314917,13.4020984998366,14.0858821299973,0.999956413720961,0.999906871160328,1
"SRR13060410",22943,"Observed",2,13.7439906476958,13.4020988153841,14.0858824800076,1,0.999957728509304,1
"SRR13060410",22944,"Extrapolation",2,13.7439909804457,13.4020991309041,14.0858828299873,1,0.999957732685167,1
"SRR13060410",24151,"Extrapolation",2,13.7443725312034,13.4024609246061,14.0862841378008,1,0.999962433053426,1
"SRR13060410",25358,"Extrapolation",2,13.7447177778129,13.4027882935297,14.0866472620961,1,0.999966530002662,1
"SRR13060410",26566,"Extrapolation",2,13.7450319146529,13.4030861632143,14.0869776660914,1,0.99997012267926,1
"SRR13060410",27773,"Extrapolation",2,13.7453185108285,13.4033579180528,14.0872791036043,1,0.999973282573635,1
"SRR13060410",28981,"Extrapolation",2,13.7455814529846,13.4036072435074,14.0875556624617,1,0.99997607763888,1
"SRR13060410",30188,"Extrapolation",2,13.7458231687365,13.4038364415472,14.0878098959258,1,0.999978554360016,1
"SRR13060410",31396,"Extrapolation",2,13.7460464839734,13.4040481917737,14.0880447761731,1,0.999980758975437,1
"SRR13060410",32603,"Extrapolation",2,13.7462530928863,13.4042441006859,14.0882620850866,1,0.999982722826727,1
"SRR13060410",33811,"Extrapolation",2,13.7464451089734,13.404426172365,14.0884640455817,1,0.999984478574403,1
"SRR13060410",35018,"Extrapolation",2,13.7466237395856,13.4045955516656,14.0886519275056,1,0.999986048201569,1
"SRR13060410",36226,"Extrapolation",2,13.7467906041423,13.4047537741635,14.0888274341211,1,0.999987455609799,1
"SRR13060410",37433,"Extrapolation",2,13.7469465778293,13.4049016697402,14.0889914859183,1,0.999988716805262,1
"SRR13060410",38641,"Extrapolation",2,13.7470929277795,13.4050404399211,14.0891454156379,1,0.999989849812133,1
"SRR13060410",39848,"Extrapolation",2,13.7472302971739,13.4051706945912,14.0892898997566,1,0.999990866659207,1
"SRR13060410",41056,"Extrapolation",2,13.7473596958395,13.4052933912899,14.0894260003891,1,0.999991781258613,1
"SRR13060410",42263,"Extrapolation",2,13.7474816016144,13.4054089831183,14.0895542201106,1,0.999992602874703,1
"SRR13060410",43471,"Extrapolation",2,13.7475968323778,13.4055182456047,14.089675419151,1,0.999993342428865,1
"SRR13060410",44678,"Extrapolation",2,13.7477057460632,13.4056215181527,14.0897899739737,1,0.99999400718461,1
"SRR13060410",45886,"Extrapolation",2,13.747809014654,13.4057194379483,14.0898985913597,1,0.999994605816429,1
"SRR13060412",1,"Rarefaction",0,1,1,1,0.704520458690598,0.693285553944606,0.71575536343659
"SRR13060412",704,"Rarefaction",0,11.9319061074976,11.5552451910644,12.3085670239308,0.997509552055016,0.99723852467013,0.997780579439902
"SRR13060412",1407,"Rarefaction",0,12.9732291346044,12.5633121107166,13.3831461584921,0.999141986992473,0.998974027392466,0.99930994659248
"SRR13060412",2110,"Rarefaction",0,13.3854174122662,12.9719270734152,13.7989077511172,0.999605861065942,0.999485741522008,0.999725980609877
"SRR13060412",2813,"Rarefaction",0,13.5919767577353,13.1786894543887,14.005264061082,0.999781183513365,0.999703161588997,0.999859205437733
